dmul,dload,ddiv,1
dmul,dload,dload,1
dmul,dload_3,dload_3,1
dstore,aload,dup,1
dstore,dload,dload,1
dstore,dload,invokestatic,1
dstore,dload_1,dload,1
dstore,dload_1,dload_1,1
dstore_1,aload,getfield,1
dstore_1,dconst_0,dstore_3,1
dstore_1,dload_3,aload_0,1
dstore_3,aload,getfield,1
dstore_3,dconst_0,dstore,1
dstore_3,dload,aload_0,1
dsub,dstore,dload_1,1
dsub,dstore,iinc,1
dsub,dstore_1,aload,1
dsub,dstore_3,aload,1
dup,iconst_0,invokestatic,1
dup,iconst_1,invokestatic,1
dup,iconst_2,invokestatic,1
dup,iconst_3,invokestatic,1
dup,iconst_4,invokestatic,1
dup,invokespecial,astore_2,1
getfield,astore_3,iconst_0,1
getfield,dmul,dload,1
getfield,dstore,iload,1
getfield,dsub,dstore_1,1
getfield,dsub,dstore_3,1
getfield,iconst_0,aaload,1
goto,iload,iconst_4,1
goto,iload_3,iload_1,1
iconst_0,aaload,dload_1,1
iconst_0,aaload,invokestatic,1
iconst_0,invokestatic,aastore,1
iconst_0,istore_3,iload_3,1
iconst_1,invokestatic,aastore,1
iconst_2,invokestatic,aastore,1
iconst_3,invokestatic,aastore,1
iconst_4,if_icmpge,aload_3,1
iconst_4,invokestatic,aastore,1
iconst_5,anewarray,dup,1
iconst_5,if_icmpge,dload_1,1
if_icmpge,aload_2,ldc2_w,1
if_icmpge,dload_1,aload_0,1
iinc,goto,iload_3,1
iload,iconst_4,if_icmpge,1
iload_1,if_icmpge,aload_2,1
iload_3,iload_1,if_icmpge,1
invokespecial,aload_0,iconst_5,1
invokespecial,astore_2,getstatic,1
invokestatic,aastore,putfield,1
invokestatic,dstore,dload,1
invokestatic,dstore,dload_1,1
invokestatic,istore_1,new,1
invokevirtual,iinc,goto,1
invokevirtual,pop,iconst_0,1
istore,iload,iconst_4,1
istore_1,new,dup,1
istore_3,iload_3,iload_1,1
ldc2_w,aload,getfield,1
ldc2_w,invokevirtual,iinc,1
pop,iconst_0,istore_3,1
putfield,aload_0,dload,1
putfield,aload_0,dload_3,1
putfield,dconst_0,dstore_1,1
